STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:AYM00089734,DOME FUJI AY,19971004,-74,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971005,-70,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971006,-67,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971007,-52,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971008,-58,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971010,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971011,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971012,-67,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971013,-67,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971014,-66,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971015,-69,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971016,-82,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971017,-85,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971018,-75,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971019,-77,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971020,-70,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971022,-62,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971023,-78,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971024,-71,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971025,-71,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971026,-74,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971027,-72,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971028,-68,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971030,-70,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971031,-70,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971101,-74,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971102,-73,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971103,-71,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971104,-73,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971105,-63,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971106,-60,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971107,-58,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971109,-60,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971110,-63,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971111,-58,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971114,-51,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971115,-48,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971117,-46,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971118,-43,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971119,-37,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971120,-38,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971121,-39,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971122,-37,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971123,-39,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971124,-36,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971125,-40,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971126,-39,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971129,-41,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971130,-37,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971202,-18,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971203,-20,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971204,-23,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971205,-24,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971206,-24,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971207,-24,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971208,-36,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971209,-32,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971210,-34,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971211,-28,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971212,-30,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971213,-27,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971214,-28,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971215,-25,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971217,-25,-9999,-9999
