STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940807,-13,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940808,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940809,-7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940810,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940811,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940812,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940813,-15,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940814,-19,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940815,-22,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940816,-24,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940817,-23,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940818,-22,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940819,-22,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940820,-23,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940821,-25,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940822,-27,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940823,-26,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940824,-23,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940825,-21,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940826,-22,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940827,-21,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940828,-20,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940829,-19,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940830,-18,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940831,-19,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940901,-20,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940902,-19,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940903,-16,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940904,-15,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940905,-16,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940906,-16,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940907,-14,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940908,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940909,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940910,-13,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940911,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940912,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940913,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940914,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940915,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940916,-14,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940917,-14,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940918,-18,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940919,-19,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940920,-19,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940921,-19,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940922,-18,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940923,-17,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940924,-14,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940925,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940926,-10,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940927,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940928,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940929,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940930,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941001,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941002,-7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941003,-6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941004,-5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941005,-5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941006,-5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941007,-7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941008,-4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941009,-4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941010,-4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941011,-6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941012,-8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941013,-8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941014,-8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941015,-7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941016,-7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941017,-7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941018,-7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941019,-8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941020,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941021,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941022,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941023,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941024,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941025,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941026,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941027,-10,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941028,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941029,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941030,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941031,-8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941101,-8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941102,-8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941103,-7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941104,-6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941105,-5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941106,-5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941107,-5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941108,-5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941109,-5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941110,-5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941111,-4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941112,-3,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941113,-3,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941114,-3,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941115,-3,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941116,-3,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941117,-3,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941118,-3,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941119,-3,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941120,-3,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941121,-2,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941122,-2,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941123,-2,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941124,-2,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941125,-2,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941126,-1,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941127,0,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941128,0,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941129,0,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941130,0,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941201,1,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941202,0,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941203,-1,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19941204,-1,-9999,-9999
